

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 1; fitness: -10000.102854071487; player life: 0; enemy life: 100; time: 305
RUN: run status: enemy: 1; fitness: -10000.16943814563; player life: 0; enemy life: 100; time: 126

RUN: run status: enemy: 1; fitness: -10000.091061100298; player life: 0; enemy life: 100; time: 191

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9970.080947091343; player life: 0; enemy life: 70.0; time: 481

RUN: run status: enemy: 1; fitness: -10000.086384481396; player life: 0; enemy life: 100; time: 481

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9950.097548203308; player life: 0; enemy life: 50.0; time: 309

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.162460978148; player life: 0; enemy life: 100; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9970.086756194863; player life: 0; enemy life: 70.0; time: 481

RUN: run status: enemy: 1; fitness: -9910.099957003338; player life: 0; enemy life: 10.0; time: 221

RUN: run status: enemy: 1; fitness: -9910.108302663946; player life: 0; enemy life: 10.0; time: 458

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -9910.070677011372; player life: 0; enemy life: 10.0; time: 194

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9990.141912956728; player life: 0; enemy life: 90.0; time: 297

RUN: run status: enemy: 1; fitness: -9990.141912956728; player life: 0; enemy life: 90.0; time: 297

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9970.08981324129; player life: 0; enemy life: 70.0; time: 337

RUN: run status: enemy: 1; fitness: -10000.074784042; player life: 0; enemy life: 100; time: 181

RUN: run status: enemy: 1; fitness: -9980.12447923242; player life: 0; enemy life: 80.0; time: 178

RUN: run status: enemy: 1; fitness: -9980.12447923242; player life: 0; enemy life: 80.0; time: 178

RUN: run status: enemy: 1; fitness: -9970.086756194863; player life: 0; enemy life: 70.0; time: 481

RUN: run status: enemy: 1; fitness: -9970.112291174974; player life: 0; enemy life: 70.0; time: 294

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -10000.091781485606; player life: 0; enemy life: 100; time: 343

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -9930.079277656068; player life: 0; enemy life: 30.0; time: 221

RUN: run status: enemy: 1; fitness: -9990.06786703601; player life: 0; enemy life: 90.0; time: 190

RUN: run status: enemy: 1; fitness: -9930.06467571955; player life: 0; enemy life: 30.0; time: 197

RUN: run status: enemy: 1; fitness: -9990.06786703601; player life: 0; enemy life: 90.0; time: 190

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -9910.073158350504; player life: 0; enemy life: 10.0; time: 183

RUN: run status: enemy: 1; fitness: -9910.078070281366; player life: 0; enemy life: 10.0; time: 182

RUN: run status: enemy: 1; fitness: -10000.092971349728; player life: 0; enemy life: 100; time: 222

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.092500035598; player life: 0; enemy life: 100; time: 459

RUN: run status: enemy: 1; fitness: -9990.141912956728; player life: 0; enemy life: 90.0; time: 297

RUN: run status: enemy: 1; fitness: -9980.10065313978; player life: 0; enemy life: 80.0; time: 221

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -9970.086384481396; player life: 0; enemy life: 70.0; time: 481

RUN: run status: enemy: 1; fitness: -10000.102826086957; player life: 0; enemy life: 100; time: 460

RUN: run status: enemy: 1; fitness: -9980.058487678867; player life: 0; enemy life: 80.0; time: 427

RUN: run status: enemy: 1; fitness: -10000.104909929825; player life: 0; enemy life: 100; time: 297

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.0972592615; player life: 0; enemy life: 100; time: 481

RUN: run status: enemy: 1; fitness: -9910.107035244704; player life: 0; enemy life: 10.0; time: 296

RUN: run status: enemy: 1; fitness: -10000.122639714626; player life: 0; enemy life: 100; time: 290

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9970.068758097896; player life: 0; enemy life: 70.0; time: 413

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.1385666827; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 1; fitness: -10000.099842283644; player life: 0; enemy life: 100; time: 299

RUN: run status: enemy: 1; fitness: -9960.131808239808; player life: 0; enemy life: 60.0; time: 167

RUN: run status: enemy: 1; fitness: -9980.057506169256; player life: 0; enemy life: 80.0; time: 415

RUN: run status: enemy: 1; fitness: -9950.16943814563; player life: 0; enemy life: 50.0; time: 126

RUN: run status: enemy: 1; fitness: -9950.163241415192; player life: 0; enemy life: 50.0; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9960.08848456738; player life: 0; enemy life: 60.0; time: 308

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -10000.169387336931; player life: 0; enemy life: 100; time: 121

RUN: run status: enemy: 1; fitness: -9920.092500035598; player life: 0; enemy life: 20.0; time: 459

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9920.086756194863; player life: 0; enemy life: 20.0; time: 481

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9960.163241415192; player life: 0; enemy life: 60.0; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.0972592615; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9960.071909594579; player life: 0; enemy life: 60.0; time: 309

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.106089816902; player life: 0; enemy life: 100; time: 303

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.0972592615; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9990.068941448093; player life: 0; enemy life: 90.0; time: 193

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9950.18015744246; player life: 0; enemy life: 50.0; time: 129

RUN: run status: enemy: 1; fitness: -9930.08424948061; player life: 0; enemy life: 30.0; time: 304

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9920.0972592615; player life: 0; enemy life: 20.0; time: 481

RUN: run status: enemy: 1; fitness: -9910.086756194863; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9910.0972592615; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9940.070498536874; player life: 0; enemy life: 40.0; time: 193

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.163241415192; player life: 0; enemy life: 100; time: 124

RUN: run status: enemy: 1; fitness: -9910.068630642361; player life: 0; enemy life: 10.0; time: 192

RUN: run status: enemy: 1; fitness: -9910.080998958338; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.09047332956; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9990.1385666827; player life: 0; enemy life: 90.0; time: 299

RUN: run status: enemy: 1; fitness: -9950.106089816902; player life: 0; enemy life: 50.0; time: 303

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9990.139862286742; player life: 0; enemy life: 90.0; time: 302

RUN: run status: enemy: 1; fitness: -9980.057403383877; player life: 0; enemy life: 80.0; time: 416

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -9910.0972592615; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9910.068941448093; player life: 0; enemy life: 10.0; time: 193

RUN: run status: enemy: 1; fitness: -9920.102826086957; player life: 0; enemy life: 20.0; time: 460

RUN: run status: enemy: 1; fitness: -9960.163241415192; player life: 0; enemy life: 60.0; time: 124

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -9930.086756194863; player life: 0; enemy life: 30.0; time: 481

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9950.168368718087; player life: 0; enemy life: 50.0; time: 122

RUN: run status: enemy: 1; fitness: -9960.163241415192; player life: 0; enemy life: 60.0; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9920.087006400194; player life: 0; enemy life: 20.0; time: 182

RUN: run status: enemy: 1; fitness: -9910.068587105625; player life: 0; enemy life: 10.0; time: 189

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9960.163241415192; player life: 0; enemy life: 60.0; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.068793402777; player life: 0; enemy life: 10.0; time: 192

RUN: run status: enemy: 1; fitness: -9960.163241415192; player life: 0; enemy life: 60.0; time: 124

RUN: run status: enemy: 1; fitness: -9910.0972592615; player life: 0; enemy life: 10.0; time: 481

RUN: run status: enemy: 1; fitness: -9970.09149241062; player life: 0; enemy life: 70.0; time: 331

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9920.086756194863; player life: 0; enemy life: 20.0; time: 481

RUN: run status: enemy: 1; fitness: -9920.09047332956; player life: 0; enemy life: 20.0; time: 481

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -10000.163241415192; player life: 0; enemy life: 100; time: 124

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.06786703601; player life: 0; enemy life: 10.0; time: 190

RUN: run status: enemy: 1; fitness: -9990.1385666827; player life: 0; enemy life: 90.0; time: 299

RUN: run status: enemy: 1; fitness: -9910.068941448093; player life: 0; enemy life: 10.0; time: 193

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9980.092708907254; player life: 0; enemy life: 80.0; time: 330

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9950.163241415192; player life: 0; enemy life: 50.0; time: 124

RUN: run status: enemy: 1; fitness: -9960.163659197568; player life: 0; enemy life: 60.0; time: 123

RUN: run status: enemy: 1; fitness: -9910.068956163195; player life: 0; enemy life: 10.0; time: 192

RUN: run status: enemy: 1; fitness: -9910.102826086957; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 1; fitness: -10000.0644312952; player life: 0; enemy life: 100; time: 195

RUN: run status: enemy: 1; fitness: -9910.068941448093; player life: 0; enemy life: 10.0; time: 193

RUN: run status: enemy: 1; fitness: -9970.08981324129; player life: 0; enemy life: 70.0; time: 337

RUN: run status: enemy: 1; fitness: -10000.074784042; player life: 0; enemy life: 100; time: 181

RUN: run status: enemy: 1; fitness: -9980.12447923242; player life: 0; enemy life: 80.0; time: 178

RUN: run status: enemy: 1; fitness: -9980.12447923242; player life: 0; enemy life: 80.0; time: 178

RUN: run status: enemy: 1; fitness: -9970.086756194863; player life: 0; enemy life: 70.0; time: 481

RUN: run status: enemy: 1; fitness: -9970.112291174974; player life: 0; enemy life: 70.0; time: 294

RUN: run status: enemy: 1; fitness: -9930.06467571955; player life: 0; enemy life: 30.0; time: 197

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -9990.06786703601; player life: 0; enemy life: 90.0; time: 190

RUN: run status: enemy: 1; fitness: -9930.065097247316; player life: 0; enemy life: 30.0; time: 194

RUN: run status: enemy: 1; fitness: -9930.079277656068; player life: 0; enemy life: 30.0; time: 221

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145

RUN: run status: enemy: 1; fitness: -9910.068793402777; player life: 0; enemy life: 10.0; time: 192

RUN: run status: enemy: 1; fitness: -9960.163659197568; player life: 0; enemy life: 60.0; time: 123

RUN: run status: enemy: 1; fitness: -10000.114611039276; player life: 0; enemy life: 100; time: 451

RUN: run status: enemy: 1; fitness: -0.0009512485136741974; player life: 90; enemy life: 0; time: 145
